age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_group,age_group,day_group,pdays_group,duration_group,campaign_group,duration_age,duration_campaign_ratio,duration_ratio
38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,failure,no,1k to 10k,30-39,Day 16-20,6-12 months,480-599s,1,14.5,275.5,2.0874272752183103
80,retired,married,secondary,no,462,no,no,cellular,7,dec,127,2,-1,0,unknown,no,0 to 1k,80-89,Day 6-10,Never contacted,120-239s,2,1.5875,42.333333333333336,0.4811311505494109
26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,failure,no,1k to 10k,20-29,Day 1-5,1-3 months,120-239s,1,7.3076923076923075,95.0,0.7198025086959691
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes,0 to 1k,50-59,Day 26-31,3-6 months,240-359s,1,6.2727272727272725,172.5,1.3070098184216281
52,entrepreneur,married,tertiary,no,0,no,no,unknown,19,jun,163,3,-1,0,unknown,no,-1k to 0,50-59,Day 16-20,Never contacted,120-239s,3,3.1346153846153846,40.75,0.6175147837760155
40,self-employed,married,secondary,no,167,yes,yes,cellular,8,may,380,4,295,1,failure,no,0 to 1k,40-49,Day 6-10,6-12 months,360-479s,4-5,9.5,76.0,1.4396050173919381
27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no,0 to 1k,20-29,Day 11-15,Never contacted,240-359s,2,12.296296296296296,110.66666666666667,1.2577601730897987
33,management,married,tertiary,no,148,no,no,unknown,20,may,717,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,600-719s,1,21.727272727272727,358.5,2.7163073617632096
54,management,divorced,tertiary,no,1295,yes,no,cellular,21,jul,179,10,-1,0,unknown,no,1k to 10k,50-59,Day 21-25,Never contacted,120-239s,8-10,3.314814814814815,16.272727272727273,0.6781297318767288
43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,120-239s,3,3.883720930232558,41.75,0.6326685208011938
51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,no,0 to 1k,50-59,Day 1-5,6-12 months,120-239s,4-5,2.803921568627451,28.6,0.5417460986501241
46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,71,3,-1,0,unknown,no,0 to 1k,40-49,Day 16-20,Never contacted,0-119s,3,1.5434782608695652,17.75,0.26897883219691476
33,blue-collar,married,primary,no,324,yes,no,cellular,13,may,217,2,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,2,6.575757575757576,72.33333333333333,0.8220902336159226
32,technician,single,tertiary,no,1625,no,no,cellular,22,may,796,1,109,1,failure,yes,1k to 10k,30-39,Day 21-25,3-6 months,720-839s,1,24.875,398.0,3.015593668010481
26,admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,no,0 to 1k,20-29,Day 26-31,0-30 days,0-119s,1,2.9615384615384617,38.5,0.2917094377346822
36,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,120-239s,2,4.0,48.0,0.5455345329064186
50,technician,married,secondary,no,669,yes,no,unknown,2,jun,88,1,-1,0,unknown,no,0 to 1k,50-59,Day 1-5,Never contacted,0-119s,1,1.76,44.0,0.33338221455392253
39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,240-359s,2,7.769230769230769,101.0,1.1478955796572559
45,admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,480-599s,4-5,11.488888888888889,103.4,1.9586205105042949
48,technician,divorced,tertiary,no,113,no,yes,cellular,22,jul,38,1,-1,0,unknown,no,0 to 1k,40-49,Day 21-25,Never contacted,0-119s,1,0.7916666666666666,19.0,0.1439605017391938
39,blue-collar,single,secondary,no,4143,yes,yes,unknown,2,jun,21,1,-1,0,unknown,no,1k to 10k,30-39,Day 1-5,Never contacted,0-119s,1,0.5384615384615384,10.5,0.07955711938218606
33,technician,married,secondary,no,9305,yes,no,cellular,17,apr,407,2,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,360-479s,2,12.333333333333334,135.66666666666666,1.5418927423118918
54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes,-1k to 0,50-59,Day 6-10,Never contacted,1920-2039s,1,37.574074074074076,1014.5,7.686733106021691
42,management,married,secondary,no,-105,yes,no,cellular,28,aug,60,2,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,0-119s,2,1.4285714285714286,20.0,0.22730605537767445
34,management,single,tertiary,no,2646,no,no,cellular,14,apr,142,1,-1,0,unknown,yes,1k to 10k,30-39,Day 11-15,Never contacted,120-239s,1,4.176470588235294,71.0,0.5379576643938295
31,technician,single,secondary,no,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,120-239s,1,7.387096774193548,114.5,0.8675514446914575
49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no,1k to 10k,40-49,Day 21-25,Never contacted,240-359s,1,5.489795918367347,134.5,1.0190888149432404
46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,yes,0 to 1k,40-49,Day 16-20,6-12 months,240-359s,2,7.304347826086956,112.0,1.272913910114977
41,technician,single,secondary,no,618,no,no,cellular,5,feb,1056,1,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,960-1079s,1,25.75609756097561,528.0,4.000586574647071
36,management,single,tertiary,no,0,no,no,cellular,11,aug,108,2,-1,0,unknown,no,-1k to 0,30-39,Day 11-15,Never contacted,0-119s,2,3.0,36.0,0.409150899679814
47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no,-1k to 0,40-49,Day 11-15,Never contacted,360-479s,2,9.72340425531915,152.33333333333334,1.7313144551266204
49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,no,-10k to -1k,40-49,Day 26-31,Never contacted,0-119s,4-5,1.8775510204081634,18.4,0.34853595157910083
48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other,no,0 to 1k,40-49,Day 11-15,6-12 months,0-119s,1,1.5,36.0,0.2727672664532093
35,management,single,tertiary,no,2486,yes,no,cellular,25,may,265,1,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,240-359s,1,7.571428571428571,132.5,1.0039350779180622
42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,1,4.380952380952381,92.0,0.6970719031582017
36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no,-1k to 0,30-39,Day 11-15,6-12 months,240-359s,2,7.055555555555555,84.66666666666667,0.9622623010988218
38,services,married,secondary,no,434,yes,no,unknown,20,may,411,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,360-479s,1,10.81578947368421,205.5,1.55704647933707
25,services,single,secondary,no,368,no,no,telephone,25,jul,168,1,-1,0,unknown,no,0 to 1k,20-29,Day 21-25,Never contacted,120-239s,1,6.72,84.0,0.6364569550574884
50,entrepreneur,married,tertiary,no,433,yes,no,cellular,18,may,47,4,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,4-5,0.94,9.4,0.178056410045845
34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,104,1,85,19,failure,no,0 to 1k,30-39,Day 11-15,1-3 months,0-119s,1,3.0588235294117645,52.0,0.3939971626546357
34,blue-collar,married,secondary,no,622,yes,no,unknown,21,may,145,1,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,120-239s,1,4.264705882352941,72.5,0.5493229671627132
33,management,single,secondary,no,1558,yes,no,cellular,17,apr,97,1,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,0-119s,1,2.9393939393939394,48.5,0.3674781228605737
37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,unknown,no,-1k to 0,30-39,Day 26-31,Never contacted,120-239s,2,4.27027027027027,52.666666666666664,0.5985726124945427
51,entrepreneur,divorced,tertiary,no,4,yes,yes,cellular,20,apr,74,5,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,4-5,1.4509803921568627,12.333333333333334,0.28034413496579846
32,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,80,2,-1,0,unknown,no,-1k to 0,30-39,Day 6-10,Never contacted,0-119s,2,2.5,26.666666666666668,0.3030747405035659
23,blue-collar,single,primary,no,8627,yes,no,cellular,15,may,169,1,346,1,failure,no,1k to 10k,20-29,Day 11-15,6-12 months,120-239s,1,7.3478260869565215,84.5,0.640245389313783
54,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,no,1k to 10k,50-59,Day 21-25,Never contacted,120-239s,3,3.111111111111111,42.0,0.6364569550574884
58,blue-collar,married,primary,no,309,no,no,cellular,19,aug,156,2,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,120-239s,2,2.689655172413793,52.0,0.5909957439819535
48,management,married,secondary,no,99,yes,no,unknown,28,may,344,1,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,240-359s,1,7.166666666666667,172.0,1.3032213841653335
31,management,single,tertiary,no,2590,no,no,cellular,23,sep,103,2,484,2,other,no,1k to 10k,30-39,Day 21-25,1-2 years,0-119s,2,3.3225806451612905,34.333333333333336,0.39020872839834114
40,services,married,secondary,no,51,yes,no,cellular,11,may,50,1,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,1,1.25,25.0,0.1894217128147287
48,management,married,tertiary,no,866,no,no,cellular,29,jan,146,2,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,120-239s,2,3.0416666666666665,48.666666666666664,0.5531114014190078
28,services,single,secondary,no,290,yes,no,cellular,18,may,128,1,-1,0,unknown,no,0 to 1k,20-29,Day 16-20,Never contacted,120-239s,1,4.571428571428571,64.0,0.48491958480570546
36,management,married,tertiary,no,0,yes,yes,unknown,3,jun,599,3,-1,0,unknown,no,-1k to 0,30-39,Day 1-5,Never contacted,480-599s,3,16.63888888888889,149.75,2.26927211952045
50,services,married,secondary,no,961,no,yes,cellular,14,aug,757,4,-1,0,unknown,no,0 to 1k,50-59,Day 11-15,Never contacted,720-839s,4-5,15.14,151.4,2.8678447320149925
41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,yes,1k to 10k,40-49,Day 16-20,Never contacted,840-959s,1,21.51219512195122,441.0,3.3413990140518144
47,blue-collar,married,secondary,no,1230,yes,no,cellular,30,apr,412,1,169,1,success,yes,1k to 10k,40-49,Day 26-31,3-6 months,360-479s,1,8.76595744680851,206.0,1.5608349135933646
44,technician,single,tertiary,no,900,yes,no,cellular,29,jan,322,2,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,240-359s,2,7.318181818181818,107.33333333333333,1.219875830526853
57,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93,4,-1,0,unknown,no,0 to 1k,50-59,Day 21-25,Never contacted,0-119s,4-5,1.631578947368421,18.6,0.3523243858353954
49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,0-119s,4-5,1.7142857142857142,16.8,0.3182284775287442
32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,no,0 to 1k,30-39,Day 11-15,6-12 months,840-959s,3,28.375,227.0,3.439898304715473
31,management,single,tertiary,no,385,yes,no,unknown,21,may,304,1,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,240-359s,1,9.806451612903226,152.0,1.1516840139135505
33,technician,married,secondary,no,3470,no,no,cellular,11,aug,285,2,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,240-359s,2,8.636363636363637,95.0,1.0797037630439537
43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,0-119s,2,2.6511627906976742,38.0,0.43188150521758145
32,admin.,married,secondary,no,923,yes,no,cellular,17,apr,819,4,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,720-839s,4-5,25.59375,163.8,3.102727655905256
55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,-1,0,unknown,no,1k to 10k,50-59,Day 11-15,Never contacted,0-119s,3,0.9454545454545454,13.0,0.19699858132731785
49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,-1,0,unknown,no,-1k to 0,40-49,Day 16-20,Never contacted,360-479s,1,7.959183673469388,195.0,1.477489359954884
32,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,957,3,-1,0,unknown,no,-1k to 0,30-39,Day 1-5,Never contacted,840-959s,3,29.90625,239.25,3.6255315832739075
38,management,married,tertiary,no,950,no,no,cellular,5,aug,210,2,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,120-239s,2,5.526315789473684,70.0,0.7955711938218606
51,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,655,4,-1,0,unknown,yes,1k to 10k,50-59,Day 16-20,Never contacted,600-719s,4-5,12.843137254901961,131.0,2.481424437872946
35,services,married,secondary,no,0,yes,no,cellular,18,may,146,2,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,120-239s,2,4.171428571428572,48.666666666666664,0.5531114014190078
54,retired,married,secondary,no,3671,no,no,unknown,11,jun,67,3,-1,0,unknown,no,1k to 10k,50-59,Day 11-15,Never contacted,0-119s,3,1.2407407407407407,16.75,0.25382509517173646
86,retired,married,secondary,no,1503,no,no,telephone,18,mar,165,3,101,1,other,no,1k to 10k,80-89,Day 16-20,3-6 months,120-239s,3,1.9186046511627908,41.25,0.6250916522886047
36,admin.,married,secondary,no,0,yes,yes,cellular,9,feb,101,2,-1,0,unknown,no,-1k to 0,30-39,Day 6-10,Never contacted,0-119s,2,2.8055555555555554,33.666666666666664,0.382631859885752
28,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,386,1,-1,0,unknown,no,-1k to 0,20-29,Day 26-31,Never contacted,360-479s,1,13.785714285714286,193.0,1.4623356229297055
33,blue-collar,divorced,primary,no,636,yes,no,cellular,9,jul,211,11,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,120-239s,10+,6.393939393939394,17.583333333333332,0.7993596280781552
47,technician,married,secondary,no,65,no,no,cellular,28,aug,118,8,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,0-119s,8-10,2.5106382978723403,13.11111111111111,0.44703524224275976
27,unemployed,single,tertiary,no,1,no,no,cellular,3,feb,65,2,-1,0,unknown,no,0 to 1k,20-29,Day 1-5,Never contacted,0-119s,2,2.4074074074074074,21.666666666666668,0.2462482266591473
58,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,120-239s,6-7,2.5,18.125,0.5493229671627132
35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,2,8.542857142857143,99.66666666666667,1.1327418426320777
42,management,married,primary,no,-679,yes,yes,cellular,6,may,159,1,343,2,failure,no,-1k to 0,40-49,Day 6-10,6-12 months,120-239s,1,3.7857142857142856,79.5,0.6023610467508372
40,services,married,secondary,no,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,120-239s,4-5,4.325,34.6,0.6553991263389614
31,admin.,single,secondary,no,-407,no,yes,cellular,7,jul,230,1,-1,0,unknown,no,-1k to 0,30-39,Day 6-10,Never contacted,120-239s,1,7.419354838709677,115.0,0.871339878947752
56,technician,married,secondary,no,150,yes,yes,cellular,11,may,102,6,349,1,failure,no,0 to 1k,50-59,Day 11-15,6-12 months,0-119s,6-7,1.8214285714285714,14.571428571428571,0.38642029414204654
44,management,married,tertiary,no,773,no,yes,cellular,9,jul,618,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,600-719s,1,14.045454545454545,309.0,2.341252370390047
49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,120-239s,3,3.306122448979592,40.5,0.613726349519721
36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no,0 to 1k,30-39,Day 16-20,3-6 months,120-239s,2,6.583333333333333,79.0,0.8978589187418141
57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,no,0 to 1k,50-59,Day 1-5,Never contacted,120-239s,1,3.9473684210526314,112.5,0.8523977076662792
25,student,single,secondary,no,10788,no,no,cellular,23,dec,102,2,210,2,other,no,10k to 50k,20-29,Day 21-25,6-12 months,0-119s,2,4.08,34.0,0.38642029414204654
59,retired,married,primary,no,46,no,no,cellular,14,aug,78,2,-1,0,unknown,no,0 to 1k,50-59,Day 11-15,Never contacted,0-119s,2,1.3220338983050848,26.0,0.29549787199097677
49,blue-collar,single,primary,no,1040,no,no,cellular,8,jul,474,2,-1,0,unknown,no,1k to 10k,40-49,Day 6-10,Never contacted,360-479s,2,9.673469387755102,158.0,1.7957178374836282
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,yes,10k to 50k,30-39,Day 21-25,Never contacted,600-719s,2,21.096774193548388,218.0,2.4776360036166514
34,services,divorced,secondary,no,991,yes,no,cellular,6,may,89,1,344,1,failure,no,0 to 1k,30-39,Day 6-10,6-12 months,0-119s,1,2.6176470588235294,44.5,0.3371706488102171
32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,yes,1k to 10k,30-39,Day 11-15,Never contacted,600-719s,4-5,20.1875,107.66666666666667,2.447328529566295
30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,4-5,11.666666666666666,70.0,1.325951989703101
33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,2,7.090909090909091,78.0,0.8864936159729303
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown,yes,0 to 1k,30-39,Day 6-10,Never contacted,360-479s,2,11.794117647058824,133.66666666666666,1.5191621367741241
42,retired,single,tertiary,no,308,no,no,cellular,30,jan,114,2,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,0-119s,2,2.7142857142857144,38.0,0.43188150521758145
29,services,single,secondary,no,209,yes,no,cellular,28,jul,487,7,-1,0,unknown,no,0 to 1k,20-29,Day 26-31,Never contacted,480-599s,6-7,16.79310344827586,60.875,1.8449674828154576
29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,unknown,no,1k to 10k,20-29,Day 21-25,Never contacted,0-119s,6-7,1.6551724137931034,6.857142857142857,0.18184484430213957
53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,200,3,-1,0,unknown,no,1k to 10k,50-59,Day 11-15,Never contacted,120-239s,3,3.7735849056603774,50.0,0.7576868512589148
35,management,divorced,tertiary,no,160,yes,no,unknown,4,jun,141,6,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,120-239s,6-7,4.0285714285714285,20.142857142857142,0.5341692301375349
50,management,married,secondary,no,3304,no,no,unknown,5,jun,1009,2,-1,0,unknown,no,1k to 10k,50-59,Day 1-5,Never contacted,960-1079s,2,20.18,336.3333333333333,3.822530164601225
38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,other,no,10k to 50k,30-39,Day 11-15,3-6 months,120-239s,1,4.394736842105263,83.5,0.6326685208011938
42,blue-collar,married,tertiary,no,-406,yes,no,cellular,30,jul,152,5,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,120-239s,4-5,3.619047619047619,25.333333333333332,0.5758420069567752
29,blue-collar,single,secondary,no,555,yes,no,cellular,15,may,133,4,-1,0,unknown,no,0 to 1k,20-29,Day 11-15,Never contacted,120-239s,4-5,4.586206896551724,26.6,0.5038617560871783
26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes,0 to 1k,20-29,Day 1-5,3-6 months,0-119s,1,3.3461538461538463,43.5,0.3295937802976279
37,admin.,married,secondary,no,11303,no,no,cellular,26,may,500,2,-1,0,unknown,no,10k to 50k,30-39,Day 26-31,Never contacted,480-599s,2,13.513513513513514,166.66666666666666,1.894217128147287
30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203,1,183,2,failure,no,0 to 1k,30-39,Day 11-15,6-12 months,120-239s,1,6.766666666666667,101.5,0.7690521540277986
29,technician,single,secondary,no,778,yes,no,unknown,6,jun,1994,2,-1,0,unknown,no,0 to 1k,20-29,Day 6-10,Never contacted,1920-2039s,2,68.75862068965517,664.6666666666666,7.5541379070513806
27,housemaid,married,secondary,no,4848,yes,yes,telephone,23,jul,82,3,-1,0,unknown,no,1k to 10k,20-29,Day 21-25,Never contacted,0-119s,3,3.037037037037037,20.5,0.3106516090161551
